Trade_ID,Timestamp,Instrument,Price,Quantity,Trade_Status
T001094,2026-01-07 14:26:19.819273,GOOG,1533.76,224,SUCCESS
T001095,2026-01-06 13:59:19.819273,INFY,1477.15,260,SUCCESS
T001096,2026-01-08 01:15:19.819273,MSFT,879.65,826,FAILED
T001097,2026-01-08 11:39:19.819273,TSLA,693.64,397,SUCCESS
T001098,2026-01-09 01:00:19.819273,MSFT,2218.17,205,SUCCESS
T001099,2026-01-07 19:07:19.819273,GOOG,2921.51,443,SUCCESS
T001100,2026-01-04 01:17:19.819273,TCS,2516.55,520,SUCCESS
T001101,2026-01-09 06:23:19.819273,TCS,3294.2,382,SUCCESS
T001102,2026-01-04 02:15:19.819273,AMZN,542.32,345,CANCELLED
T001103,2026-01-02 12:59:19.819273,GOOG,2120.86,528,SUCCESS
T001104,2026-01-02 18:51:19.819273,AMZN,1324.44,287,SUCCESS
T001105,2026-01-03 00:59:19.819273,INFY,1055.89,151,SUCCESS
T001106,2026-01-05 01:36:19.819273,TSLA,1216.09,222,SUCCESS
T001107,2026-01-07 10:44:19.819273,TSLA,1422.33,289,SUCCESS
T001108,2026-01-06 21:17:19.819273,AAPL,1796.18,358,SUCCESS
T001109,2026-01-04 07:12:19.819273,MSFT,1579.44,955,SUCCESS
T001110,2026-01-08 11:43:19.819273,AAPL,913.84,132,SUCCESS
T001111,2026-01-05 23:56:19.819273,AAPL,123.66,182,SUCCESS
T001112,2026-01-03 15:39:19.819273,AAPL,1689.81,662,SUCCESS
T001113,2026-01-06 21:14:19.819273,TCS,2479.86,324,SUCCESS
T001114,2026-01-04 10:55:19.819273,TCS,2756.76,677,CANCELLED
T001115,2026-01-04 16:43:19.819273,AAPL,3045.71,332,SUCCESS
T001116,2026-01-09 10:11:19.819273,TSLA,2913.8,13,SUCCESS
T001117,2026-01-03 16:27:19.819273,GOOG,2918.15,351,SUCCESS
T001118,2026-01-03 20:49:19.819273,MSFT,2684.44,602,SUCCESS
T001119,2026-01-06 11:52:19.819273,TCS,1985.84,432,SUCCESS
T001120,2026-01-03 16:01:19.819273,TSLA,2627.5,867,SUCCESS
T001121,2026-01-04 15:34:19.819273,AAPL,1236.77,18,SUCCESS
T001122,2026-01-06 05:00:19.819273,INFY,3383.34,597,FAILED
T001123,2026-01-09 03:03:19.819273,AAPL,2395.43,215,SUCCESS
T001124,2026-01-06 19:33:19.819273,AAPL,1536.38,23,SUCCESS
T001125,2026-01-06 23:08:19.819273,INFY,965.47,110,SUCCESS
T001126,2026-01-05 04:10:19.819273,GOOG,887.76,467,SUCCESS
T001127,2026-01-06 05:46:19.819273,TCS,3388.18,475,SUCCESS
T001128,2026-01-07 03:53:19.819273,AAPL,2187.03,300,SUCCESS
T001129,2026-01-03 06:30:19.819273,MSFT,2728.69,322,SUCCESS
T001130,2026-01-07 16:21:19.819273,MSFT,403.88,704,FAILED
T001131,2026-01-05 02:31:19.819273,GOOG,,801,SUCCESS
T001132,2026-01-08 00:48:19.819273,INFY,758.89,634,SUCCESS
T001133,2026-01-05 23:26:19.819273,MSFT,235.92,605,SUCCESS
T001134,2026-01-08 13:41:19.819273,AAPL,1542.35,744,SUCCESS
T001135,2026-01-08 03:30:19.819273,GOOG,922.9,-1,FAILED
T001136,2026-01-04 05:48:19.819273,AAPL,1179.81,625,SUCCESS
T001137,2026-01-04 10:01:19.819273,INFY,736.61,768,SUCCESS
T001138,2026-01-04 18:38:19.819273,TCS,,811,CANCELLED
T001139,2026-01-08 11:07:19.819273,AMZN,,888,SUCCESS
T001140,2026-01-06 06:27:19.819273,INFY,2236.69,677,SUCCESS
T001141,2026-01-09 07:31:19.819273,AAPL,1629.71,738,FAILED
T001142,2026-01-04 13:29:19.819273,INFY,1430.97,886,SUCCESS
T001143,2026-01-03 05:25:19.819273,MSFT,3315.88,171,SUCCESS
T001144,2026-01-08 01:25:19.819273,AMZN,,505,SUCCESS
T001145,2026-01-06 23:45:19.819273,GOOG,3040.42,303,FAILED
T001146,2026-01-02 17:21:19.819273,AMZN,3431.36,212,SUCCESS
T001147,2026-01-04 04:37:19.819273,AMZN,2632.49,695,SUCCESS
T001148,2026-01-07 00:49:19.819273,AAPL,1030.99,784,SUCCESS
T001149,2026-01-09 00:40:19.819273,INFY,911.08,151,SUCCESS
T001150,2026-01-05 21:11:19.819273,AMZN,1761.4,525,SUCCESS
T001151,2026-01-08 09:19:19.819273,AAPL,1921.57,777,SUCCESS
T001152,2026-01-05 03:37:19.819273,GOOG,363.56,837,FAILED
T001153,2026-01-05 04:22:19.819273,GOOG,2542.19,863,SUCCESS
T001154,2026-01-08 10:58:19.819273,TCS,565.49,720,SUCCESS
T001155,2026-01-04 16:26:19.819273,MSFT,1441.42,488,SUCCESS
T001156,2026-01-04 08:19:19.819273,GOOG,732.2,72,SUCCESS
T001157,2026-01-08 00:00:19.819273,TSLA,2359.08,697,SUCCESS
T001158,2026-01-09 05:34:19.819273,INFY,1590.91,266,SUCCESS
T001159,2026-01-03 03:54:19.819273,INFY,3130.41,2,FAILED
T001160,2026-01-05 21:04:19.819273,GOOG,534.73,408,SUCCESS
T001161,2026-01-05 11:09:19.819273,INFY,2438.32,639,SUCCESS
T001162,2026-01-03 19:57:19.819273,AMZN,2149.55,707,SUCCESS
T001163,2026-01-09 01:49:19.819273,GOOG,136.17,316,SUCCESS
T001164,2026-01-03 06:50:19.819273,TSLA,3023.09,933,SUCCESS
T001165,2026-01-07 00:37:19.819273,TCS,3043.45,563,SUCCESS
T001166,2026-01-09 01:41:19.819273,GOOG,2103.4,585,CANCELLED
T001167,2026-01-09 02:42:19.819273,MSFT,1613.13,762,SUCCESS
T001168,2026-01-06 17:46:19.819273,TCS,1021.03,407,SUCCESS
T001169,2026-01-07 10:21:19.819273,GOOG,2122.67,113,SUCCESS
T001170,2026-01-03 07:20:19.819273,AAPL,2000.9,570,SUCCESS
T001171,2026-01-06 01:40:19.819273,AAPL,3020.29,119,SUCCESS
T001172,2026-01-03 03:41:19.819273,MSFT,1169.22,48,SUCCESS
T001173,2026-01-07 15:26:19.819273,AAPL,986.9,646,SUCCESS
T001174,2026-01-03 01:52:19.819273,MSFT,1791.35,783,SUCCESS
T001175,2026-01-05 07:16:19.819273,MSFT,151.44,403,SUCCESS
T001176,2026-01-05 13:38:19.819273,GOOG,991.34,617,SUCCESS
T001177,2026-01-02 18:43:19.819273,TSLA,2478.52,572,SUCCESS
T001178,2026-01-04 13:42:19.819273,INFY,2856.85,731,SUCCESS
T001179,2026-01-07 02:27:19.819273,AAPL,2908.06,332,SUCCESS
T001180,2026-01-06 23:19:19.819273,TSLA,2085.54,259,SUCCESS
T001181,2026-01-07 15:07:19.819273,GOOG,1789.98,443,SUCCESS
T001182,2026-01-06 15:39:19.819273,GOOG,558.58,297,SUCCESS
T001183,2026-01-03 02:55:19.819273,TCS,910.11,708,SUCCESS
T001184,2026-01-08 12:08:19.819273,AAPL,2021.96,919,SUCCESS
T001185,2026-01-04 17:53:19.819273,MSFT,1140.03,409,SUCCESS
T001186,2026-01-08 15:18:19.819273,TCS,2712.7,723,SUCCESS
T001187,2026-01-02 23:12:19.819273,MSFT,1131.07,277,SUCCESS
T001188,2026-01-05 17:57:19.819273,TSLA,3149.07,80,SUCCESS
T001189,2026-01-08 01:25:19.819273,TSLA,1908.61,36,SUCCESS
T001190,2026-01-08 19:38:19.819273,MSFT,470.84,995,SUCCESS
T001191,2026-01-03 06:14:19.819273,AMZN,1297.78,106,SUCCESS
T001192,2026-01-02 19:24:19.819273,GOOG,1394.59,46,SUCCESS
T001193,2026-01-06 02:06:19.819273,MSFT,290.83,561,SUCCESS
T001194,2026-01-06 07:09:19.819273,TSLA,3339.59,746,CANCELLED
T001195,2026-01-07 09:40:19.819273,AMZN,986.23,954,SUCCESS
T001196,2026-01-08 07:19:19.819273,AAPL,2370.56,713,FAILED
T001197,2026-01-05 07:35:19.819273,AMZN,187.87,930,SUCCESS
T001198,2026-01-03 06:29:19.819273,TSLA,2755.61,98,SUCCESS
T001199,2026-01-05 12:38:19.819273,INFY,2329.24,867,SUCCESS
T001200,2026-01-04 01:43:19.819273,GOOG,1375.24,262,SUCCESS
T001201,2026-01-04 06:39:19.819273,GOOG,2073.74,485,SUCCESS
T001202,2026-01-02 20:06:19.819273,TSLA,3089.71,316,SUCCESS
T001203,2026-01-03 04:54:19.819273,AMZN,502.22,673,SUCCESS
T001204,2026-01-06 21:38:19.819273,GOOG,236.95,303,SUCCESS
T001205,2026-01-04 11:06:19.819273,AMZN,1105.84,605,SUCCESS
T001206,2026-01-03 02:48:19.819273,TCS,2779.43,689,CANCELLED
T001207,2026-01-07 10:44:19.819273,INFY,1097.74,290,SUCCESS
T001208,2026-01-06 06:35:19.819273,GOOG,2194.58,625,SUCCESS
T001209,2026-01-06 18:21:19.819273,AMZN,921.22,622,SUCCESS
T001210,2026-01-05 18:18:19.819273,TCS,1315.66,9,SUCCESS
T001211,2026-01-08 03:10:19.819273,TSLA,1782.06,785,SUCCESS
T001212,2026-01-08 10:57:19.819273,TCS,3252.22,874,SUCCESS
T001213,2026-01-04 22:34:19.819273,TCS,1826.09,905,SUCCESS
T001214,2026-01-04 20:55:19.819273,TSLA,3185.41,359,SUCCESS
T001215,2026-01-05 04:48:19.819273,MSFT,1643.23,306,SUCCESS
T001216,2026-01-03 06:38:19.819273,TCS,,606,SUCCESS
T001217,2026-01-05 05:59:19.819273,TCS,966.99,594,SUCCESS
T001218,2026-01-07 08:33:19.819273,TCS,2435.21,528,SUCCESS
T001219,2026-01-06 11:18:19.819273,GOOG,905.67,825,SUCCESS
T001220,2026-01-07 16:56:19.819273,TCS,1434.04,596,CANCELLED
T001221,2026-01-03 19:25:19.819273,INFY,1089.65,179,SUCCESS
T001222,2026-01-06 04:10:19.819273,GOOG,814.79,806,FAILED
T001223,2026-01-04 22:59:19.819273,AMZN,222.52,705,SUCCESS
T001224,2026-01-06 00:51:19.819273,GOOG,1404.98,921,SUCCESS
T001225,2026-01-06 18:06:19.819273,INFY,285.22,195,SUCCESS
T001226,2026-01-05 15:54:19.819273,AAPL,2157.48,313,SUCCESS
T001227,2026-01-07 06:16:19.819273,GOOG,1823.98,73,SUCCESS
T001228,2026-01-08 10:56:19.819273,MSFT,1915.48,395,SUCCESS
T001229,2026-01-07 07:59:19.819273,INFY,2058.65,928,SUCCESS
T001230,2026-01-04 10:38:19.819273,MSFT,1083.4,700,SUCCESS
T001231,2026-01-04 13:37:19.819273,INFY,491.97,634,SUCCESS
T001232,2026-01-07 08:52:19.819273,TSLA,1122.75,381,SUCCESS
T001233,2026-01-02 16:29:19.819273,AAPL,1780.1,593,SUCCESS
T001234,2026-01-04 04:12:19.819273,INFY,1394.71,700,FAILED
T001235,2026-01-07 00:57:19.819273,AAPL,1514.19,248,SUCCESS
T001236,2026-01-07 13:27:19.819273,AMZN,2672.49,901,SUCCESS
T001237,2026-01-09 05:14:19.819273,TCS,1871.2,734,SUCCESS
T001238,2026-01-08 20:28:19.819273,AAPL,2439.73,943,SUCCESS
T001239,2026-01-08 06:21:19.819273,TSLA,1391.71,836,SUCCESS
T001240,2026-01-04 08:54:19.819273,TCS,581.17,286,SUCCESS
T001241,2026-01-08 06:42:19.819273,AMZN,2658.83,453,SUCCESS
T001242,2026-01-04 07:45:19.819273,AMZN,2220.03,269,FAILED
T000001,2026-01-06 13:50:19.819273,AMZN,3397.75,969,SUCCESS
T001244,2026-01-02 20:11:19.819273,AMZN,890.6,366,FAILED
T001245,2026-01-07 04:06:19.819273,MSFT,125.51,833,FAILED
T001246,2026-01-06 07:23:19.819273,AAPL,564.98,427,SUCCESS
T001247,2026-01-07 15:16:19.819273,AMZN,2512.0,191,FAILED
T001248,2026-01-04 13:23:19.819273,AMZN,2501.61,471,FAILED
T001249,2026-01-09 01:15:19.819273,INFY,2434.9,351,SUCCESS
T001250,2026-01-07 02:37:19.819273,MSFT,210.76,868,SUCCESS
T001251,2026-01-05 03:34:19.819273,AAPL,1300.59,781,SUCCESS
T001252,2026-01-05 06:39:19.819273,GOOG,2790.08,86,SUCCESS
T001253,2026-01-03 21:36:19.819273,INFY,1708.47,166,SUCCESS
T001254,2026-01-02 15:13:19.819273,TSLA,1964.61,299,SUCCESS
T001255,2026-01-06 12:31:19.819273,TSLA,3345.17,341,SUCCESS
T001256,2026-01-05 09:42:19.819273,GOOG,1240.93,164,SUCCESS
T001257,2026-01-03 12:29:19.819273,MSFT,1195.63,994,SUCCESS
T001258,2026-01-03 20:15:19.819273,TCS,1454.28,112,SUCCESS
T001259,2026-01-06 01:59:19.819273,AMZN,123.86,254,SUCCESS
T001260,2026-01-04 12:38:19.819273,TSLA,2400.25,255,SUCCESS
T001261,2026-01-07 06:09:19.819273,AAPL,268.1,252,SUCCESS
T001262,2026-01-05 01:50:19.819273,TCS,2686.23,38,SUCCESS
T001263,2026-01-03 22:04:19.819273,AMZN,3155.09,624,SUCCESS
T001264,2026-01-04 13:04:19.819273,MSFT,2283.77,601,SUCCESS
T001265,2026-01-08 11:17:19.819273,GOOG,2570.07,93,FAILED
T001266,2026-01-03 08:53:19.819273,AMZN,2637.35,819,SUCCESS
T001267,2026-01-09 09:14:19.819273,MSFT,461.3,18,SUCCESS
T001268,2026-01-03 20:13:19.819273,TSLA,2096.73,465,FAILED
T001269,2026-01-05 19:33:19.819273,INFY,196.78,352,SUCCESS
T001270,2026-01-06 22:48:19.819273,AMZN,921.2,599,SUCCESS
T001271,2026-01-04 06:20:19.819273,TCS,1232.12,820,SUCCESS
T001272,2026-01-07 00:44:19.819273,TCS,808.38,701,FAILED
T001273,2026-01-05 14:31:19.819273,AMZN,3305.09,732,SUCCESS
T001274,2026-01-08 03:11:19.819273,AAPL,654.18,330,SUCCESS
T001275,2026-01-08 05:44:19.819273,INFY,1837.57,154,SUCCESS
T001276,2026-01-06 00:53:19.819273,TSLA,1662.69,798,SUCCESS
T001277,2026-01-02 14:57:19.819273,AAPL,801.02,252,SUCCESS
T001278,2026-01-05 03:51:19.819273,MSFT,3007.6,779,CANCELLED
T001279,2026-01-08 20:40:19.819273,TCS,1534.26,692,SUCCESS
T001280,2026-01-08 14:15:19.819273,AAPL,1146.72,200,SUCCESS
T001281,2026-01-08 16:44:19.819273,TCS,2120.77,530,SUCCESS
T001282,2026-01-05 17:07:19.819273,MSFT,1895.93,350,SUCCESS
T001283,2026-01-07 17:12:19.819273,INFY,132.49,232,SUCCESS
T001284,2026-01-06 13:29:19.819273,GOOG,1726.74,633,FAILED
T001285,2026-01-04 16:03:19.819273,TCS,521.52,143,CANCELLED
T001286,2026-01-07 04:06:19.819273,INFY,3458.94,479,SUCCESS
T001287,2026-01-04 11:24:19.819273,INFY,932.33,17,SUCCESS
T001288,2026-01-06 02:13:19.819273,AMZN,1203.8,879,SUCCESS
T001289,2026-01-06 11:53:19.819273,INFY,3380.73,511,FAILED
T001290,2026-01-05 17:28:19.819273,AMZN,3211.16,143,SUCCESS
T001291,2026-01-06 19:38:19.819273,TCS,939.03,854,SUCCESS
T001292,2026-01-05 23:16:19.819273,TSLA,3221.91,389,SUCCESS
T001293,2026-01-06 06:42:19.819273,AMZN,1835.74,844,SUCCESS
T001294,2026-01-06 00:35:19.819273,AAPL,1946.31,664,SUCCESS
T001295,2026-01-07 12:19:19.819273,MSFT,3305.07,838,FAILED
T001296,2026-01-09 08:25:19.819273,GOOG,2102.77,916,SUCCESS
T001297,2026-01-08 14:13:19.819273,TSLA,1683.06,160,CANCELLED
T001298,2026-01-06 13:40:19.819273,INFY,426.31,423,SUCCESS
T001299,2026-01-05 17:33:19.819273,MSFT,2975.32,694,SUCCESS
T001300,2026-01-06 11:30:19.819273,TSLA,1508.62,668,FAILED
T001301,2026-01-05 17:52:19.819273,AAPL,1314.74,305,FAILED
T001302,2026-01-04 20:01:19.819273,AMZN,3372.34,194,SUCCESS
T001303,2026-01-05 18:57:19.819273,AAPL,3146.95,576,SUCCESS
T001304,2026-01-03 14:12:19.819273,MSFT,1139.15,16,FAILED
T001305,2026-01-06 20:21:19.819273,AMZN,1117.73,812,FAILED
T001306,2026-01-04 07:41:19.819273,AAPL,3106.89,45,SUCCESS
T001307,2026-01-03 11:06:19.819273,GOOG,3042.45,950,SUCCESS
T001308,2026-01-05 19:06:19.819273,MSFT,688.71,213,SUCCESS
T001309,2026-01-08 21:27:19.819273,TCS,989.26,107,SUCCESS
T001310,2026-01-05 05:36:19.819273,TSLA,2449.52,642,SUCCESS
T001311,2026-01-07 01:58:19.819273,AAPL,120.45,103,SUCCESS
T001312,2026-01-04 22:50:19.819273,TSLA,3188.35,499,FAILED
T001313,2026-01-08 15:48:19.819273,INFY,3061.08,232,CANCELLED
T001314,2026-01-05 07:15:19.819273,GOOG,963.62,607,CANCELLED
T001315,2026-01-03 23:12:19.819273,TCS,1397.76,455,SUCCESS
T001316,2026-01-07 12:56:19.819273,AMZN,1837.32,890,FAILED
T001317,2026-01-05 00:48:19.819273,TCS,2236.3,290,SUCCESS
T001318,2026-01-07 21:17:19.819273,TSLA,349.62,229,SUCCESS
T001319,2026-01-08 17:30:19.819273,INFY,2376.02,620,SUCCESS
T001320,2026-01-02 18:56:19.819273,AMZN,2529.2,345,SUCCESS
T001321,2026-01-07 07:29:19.819273,TSLA,670.89,424,FAILED
T001322,2026-01-06 17:48:19.819273,INFY,269.28,932,FAILED
T001323,2026-01-05 13:03:19.819273,GOOG,1040.17,845,SUCCESS
T001324,2026-01-05 06:04:19.819273,TSLA,406.32,93,SUCCESS
T001325,2026-01-02 19:49:19.819273,TSLA,2598.38,748,SUCCESS
T001326,2026-01-07 01:09:19.819273,TCS,2355.65,17,SUCCESS
T001327,2026-01-02 13:08:19.819273,AMZN,749.63,859,SUCCESS
T001328,2026-01-08 13:46:19.819273,INFY,1270.25,284,SUCCESS
T001329,2026-01-09 05:10:19.819273,TCS,2624.65,901,SUCCESS
T001330,2026-01-08 06:37:19.819273,TSLA,2396.99,25,SUCCESS
T001331,2026-01-05 20:16:19.819273,AMZN,1213.26,294,SUCCESS
T001332,2026-01-06 22:51:19.819273,TCS,833.39,731,SUCCESS
T001333,2026-01-05 07:13:19.819273,INFY,3386.27,720,SUCCESS
T001334,2026-01-04 22:21:19.819273,AAPL,174.94,633,SUCCESS
T001335,2026-01-05 07:54:19.819273,INFY,640.45,939,SUCCESS
T001336,2026-01-06 13:04:19.819273,TCS,2030.42,675,SUCCESS
T001337,2026-01-06 13:00:19.819273,TCS,1077.23,915,SUCCESS
T001338,2026-01-06 08:28:19.819273,GOOG,2694.55,672,SUCCESS
T001339,2026-01-06 07:02:19.819273,AAPL,613.35,992,SUCCESS
T001340,2026-01-02 20:52:19.819273,MSFT,2290.49,401,CANCELLED
T001341,2026-01-02 22:32:19.819273,AMZN,574.68,694,SUCCESS
T001342,2026-01-04 13:23:19.819273,TCS,1771.19,918,SUCCESS
T001343,2026-01-06 19:22:19.819273,AAPL,3111.94,178,SUCCESS
T001344,2026-01-06 22:16:19.819273,INFY,2144.19,876,FAILED
T001345,2026-01-08 03:32:19.819273,GOOG,218.59,421,SUCCESS
T001346,2026-01-04 07:39:19.819273,GOOG,859.49,886,SUCCESS
T001347,2026-01-08 09:01:19.819273,MSFT,1018.73,692,SUCCESS
T001348,2026-01-04 22:55:19.819273,TSLA,272.78,459,SUCCESS
T001349,2026-01-08 05:02:19.819273,TCS,1470.31,413,SUCCESS
T001350,2026-01-04 23:56:19.819273,INFY,1017.78,876,SUCCESS
T001351,2026-01-07 00:14:19.819273,TSLA,108.45,416,SUCCESS
T001352,2026-01-06 11:42:19.819273,INFY,2229.33,432,SUCCESS
T001353,2026-01-02 17:34:19.819273,TSLA,360.75,817,FAILED
T001354,2026-01-06 03:43:19.819273,TSLA,2676.7,846,SUCCESS
T001355,2026-01-06 21:29:19.819273,TSLA,366.48,55,SUCCESS
T001356,2026-01-06 03:44:19.819273,INFY,2984.08,333,SUCCESS
T001357,2026-01-04 04:46:19.819273,MSFT,133.6,726,SUCCESS
T001358,2026-01-06 00:54:19.819273,GOOG,542.07,319,FAILED
T001359,2026-01-04 18:11:19.819273,AAPL,1553.57,859,SUCCESS
T001360,2026-01-06 03:13:19.819273,AAPL,1456.14,111,FAILED
T001361,2026-01-05 23:52:19.819273,TCS,2537.05,700,SUCCESS
T001362,2026-01-05 06:29:19.819273,MSFT,1304.34,25,SUCCESS
T001363,2026-01-03 22:09:19.819273,GOOG,2001.94,580,SUCCESS
T001364,2026-01-08 20:19:19.819273,TSLA,385.97,170,CANCELLED
T001365,2026-01-08 22:31:19.819273,TCS,2959.8,841,SUCCESS
T001366,2026-01-08 08:23:19.819273,TSLA,1289.39,517,SUCCESS
T001367,2026-01-06 10:51:19.819273,MSFT,2604.41,159,SUCCESS
T001368,2026-01-08 17:51:19.819273,MSFT,951.76,299,SUCCESS
T000001,2026-01-03 00:27:19.819273,AMZN,427.2,643,SUCCESS
T001370,2026-01-05 16:45:19.819273,TCS,3121.01,123,SUCCESS
T001371,2026-01-06 22:54:19.819273,TSLA,1128.7,844,SUCCESS
T001372,2026-01-08 17:35:19.819273,AMZN,3448.3,479,SUCCESS
T001373,2026-01-06 06:23:19.819273,MSFT,467.78,522,SUCCESS
T001374,2026-01-07 02:22:19.819273,TSLA,1382.49,795,SUCCESS
T001375,2026-01-08 10:18:19.819273,INFY,478.07,851,SUCCESS
T001376,2026-01-02 21:06:19.819273,INFY,2408.09,329,SUCCESS
T001377,2026-01-02 18:01:19.819273,MSFT,1714.77,65,SUCCESS
T001378,2026-01-03 10:56:19.819273,TCS,3397.42,342,SUCCESS
T001379,2026-01-05 17:08:19.819273,INFY,,837,SUCCESS
T001380,2026-01-04 10:17:19.819273,TSLA,3180.48,880,SUCCESS
T001381,2026-01-03 13:49:19.819273,TSLA,1210.41,309,SUCCESS
T001382,2026-01-03 05:09:19.819273,TCS,1887.48,24,SUCCESS
T001383,2026-01-05 13:37:19.819273,TSLA,2571.41,537,SUCCESS
T001384,2026-01-06 11:05:19.819273,AAPL,2672.59,912,SUCCESS
T001385,2026-01-05 23:57:19.819273,TSLA,2591.74,527,SUCCESS
T001386,2026-01-08 07:38:19.819273,TCS,,531,SUCCESS
T001387,2026-01-09 03:24:19.819273,AAPL,2330.73,11,SUCCESS
T001388,2026-01-08 11:00:19.819273,MSFT,3113.68,737,SUCCESS
T001389,2026-01-09 03:49:19.819273,TSLA,1228.44,874,SUCCESS
T001390,2026-01-05 15:13:19.819273,TSLA,2939.14,678,SUCCESS
T001391,2026-01-03 23:47:19.819273,AAPL,348.83,364,SUCCESS
T001392,2026-01-09 00:20:19.819273,TCS,2244.38,323,SUCCESS
T001393,2026-01-03 05:07:19.819273,TCS,2916.11,695,SUCCESS
T001394,2026-01-09 08:10:19.819273,MSFT,1152.28,79,FAILED
T001395,2026-01-08 02:30:19.819273,AMZN,574.43,676,SUCCESS
T001396,2026-01-07 02:48:19.819273,INFY,164.43,932,SUCCESS
T001397,2026-01-05 21:26:19.819273,AAPL,335.04,59,SUCCESS
T001398,2026-01-03 23:21:19.819273,TCS,2674.51,967,SUCCESS
T001399,2026-01-07 20:08:19.819273,INFY,2470.58,116,SUCCESS
T001400,2026-01-05 14:01:19.819273,GOOG,3480.01,546,SUCCESS
T001401,2026-01-06 21:50:19.819273,TCS,1931.56,324,SUCCESS
T001402,2026-01-03 13:57:19.819273,MSFT,1523.15,131,SUCCESS
T001403,2026-01-03 19:30:19.819273,TCS,3150.9,412,FAILED
T001404,2026-01-06 03:53:19.819273,MSFT,2311.78,289,SUCCESS
T001405,2026-01-04 13:30:19.819273,AAPL,1806.92,513,SUCCESS
T001406,2026-01-05 18:55:19.819273,MSFT,950.63,-1,SUCCESS
T001407,2026-01-06 01:31:19.819273,MSFT,2034.98,61,SUCCESS
T001408,2026-01-06 22:22:19.819273,GOOG,1867.22,872,SUCCESS
T001409,2026-01-05 01:11:19.819273,TSLA,1763.18,334,SUCCESS
T001410,2026-01-07 19:27:19.819273,INFY,3260.2,543,SUCCESS
T001411,2026-01-07 00:59:19.819273,AAPL,1593.92,867,SUCCESS
T001412,2026-01-07 17:42:19.819273,AAPL,3402.28,154,SUCCESS
T001413,2026-01-06 05:19:19.819273,AMZN,3203.49,551,SUCCESS
T001414,2026-01-08 14:01:19.819273,INFY,2988.67,273,SUCCESS
T001415,2026-01-08 11:14:19.819273,MSFT,730.44,568,SUCCESS
T001416,2026-01-04 23:35:19.819273,GOOG,2900.95,731,SUCCESS
T001417,2026-01-08 03:59:19.819273,INFY,1450.61,21,SUCCESS
T001418,2026-01-05 18:12:19.819273,INFY,2835.27,288,SUCCESS
T001419,2026-01-06 00:01:19.819273,TSLA,2136.07,916,SUCCESS
T001420,2026-01-04 23:17:19.819273,INFY,1086.42,534,CANCELLED
T001421,2026-01-05 13:25:19.819273,AMZN,1603.23,762,SUCCESS
T001422,2026-01-08 22:51:19.819273,GOOG,2506.32,617,SUCCESS
T001423,2026-01-09 04:09:19.819273,TCS,455.17,923,SUCCESS
T001424,2026-01-04 17:39:19.819273,GOOG,2799.96,807,SUCCESS
T001425,2026-01-08 13:57:19.819273,GOOG,3307.84,916,SUCCESS
T001426,2026-01-03 09:37:19.819273,AAPL,2613.15,412,SUCCESS
T001427,2026-01-08 19:03:19.819273,AAPL,400.68,323,SUCCESS
T001428,2026-01-08 22:45:19.819273,MSFT,1570.89,276,SUCCESS
T001429,2026-01-05 22:01:19.819273,INFY,199.03,864,SUCCESS
T001430,2026-01-07 00:08:19.819273,AMZN,690.41,402,SUCCESS
T001431,2026-01-08 22:01:19.819273,GOOG,737.71,229,SUCCESS
T001432,2026-01-07 22:20:19.819273,GOOG,1261.17,822,SUCCESS
T001433,2026-01-08 03:06:19.819273,INFY,3495.64,203,SUCCESS
T001434,2026-01-06 01:46:19.819273,AMZN,2486.09,973,SUCCESS
T001435,2026-01-09 10:13:19.819273,AMZN,3446.15,490,SUCCESS
T001436,2026-01-09 04:20:19.819273,GOOG,2419.45,536,SUCCESS
T001437,2026-01-02 20:33:19.819273,GOOG,1328.1,226,FAILED
T001438,2026-01-04 04:51:19.819273,AMZN,1912.79,290,SUCCESS
T001439,2026-01-07 04:07:19.819273,AAPL,2334.92,644,CANCELLED
T001440,2026-01-07 17:06:19.819273,AAPL,1556.18,101,SUCCESS
T001441,2026-01-09 05:24:19.819273,TSLA,373.04,867,SUCCESS
T001442,2026-01-07 02:32:19.819273,GOOG,3278.33,47,SUCCESS
T001443,2026-01-05 09:15:19.819273,GOOG,2111.78,53,SUCCESS
T001444,2026-01-04 04:32:19.819273,AMZN,1886.57,740,SUCCESS
T001445,2026-01-07 17:11:19.819273,AMZN,1475.59,273,SUCCESS
T001446,2026-01-08 16:46:19.819273,AAPL,1800.78,513,SUCCESS
T001447,2026-01-03 11:50:19.819273,TCS,2759.52,807,SUCCESS
T001448,2026-01-07 21:57:19.819273,AMZN,1513.28,948,SUCCESS
T001449,2026-01-09 10:32:19.819273,MSFT,2381.48,887,CANCELLED
T001450,2026-01-08 05:22:19.819273,MSFT,1974.67,127,SUCCESS
T001451,2026-01-06 04:45:19.819273,TCS,1155.62,830,SUCCESS
T001452,2026-01-06 18:29:19.819273,TCS,2073.68,917,SUCCESS
T001453,2026-01-08 17:39:19.819273,INFY,,855,SUCCESS
T001454,2026-01-07 04:32:19.819273,GOOG,3349.75,332,SUCCESS
T001455,2026-01-02 17:01:19.819273,TCS,3347.31,392,SUCCESS
T001456,2026-01-06 15:33:19.819273,AAPL,2020.21,461,SUCCESS
T001457,2026-01-03 00:07:19.819273,AMZN,2514.22,321,SUCCESS
T001458,2026-01-04 19:26:19.819273,MSFT,788.69,408,SUCCESS
